Date,Hour,LocationName,Weekday,BRCYear,BRCQuarter,BRCMonthName,BRCWeek,InCount
31/01/2014,12,Briggate,Friday,2014,1,January,5,3160
31/01/2014,12,Briggate at McDonalds ,Friday,2014,1,January,5,1611
31/01/2014,12,Commercial Street at Lush,Friday,2014,1,January,5,2548
31/01/2014,12,Commercial Street at Barratts,Friday,2014,1,January,5,2704
31/01/2014,12,Headrow,Friday,2014,1,January,5,1544
31/01/2014,12,Dortmund Square ,Friday,2014,1,January,5,2940
31/01/2014,12,Albion Street South,Friday,2014,1,January,5,2065
31/01/2014,12,Albion Street North,Friday,2014,1,January,5,1613
31/01/2014,13,Briggate,Friday,2014,1,January,5,3330
31/01/2014,13,Briggate at McDonalds ,Friday,2014,1,January,5,1627
31/01/2014,13,Commercial Street at Lush,Friday,2014,1,January,5,2511
31/01/2014,13,Commercial Street at Barratts,Friday,2014,1,January,5,2774
31/01/2014,13,Headrow,Friday,2014,1,January,5,1451
31/01/2014,13,Dortmund Square ,Friday,2014,1,January,5,4005
31/01/2014,13,Albion Street South,Friday,2014,1,January,5,1519
31/01/2014,13,Albion Street North,Friday,2014,1,January,5,1485
31/01/2014,14,Briggate,Friday,2014,1,January,5,2498
31/01/2014,14,Briggate at McDonalds ,Friday,2014,1,January,5,1564
31/01/2014,14,Commercial Street at Lush,Friday,2014,1,January,5,1848
31/01/2014,14,Commercial Street at Barratts,Friday,2014,1,January,5,2218
31/01/2014,14,Headrow,Friday,2014,1,January,5,1157
31/01/2014,14,Dortmund Square ,Friday,2014,1,January,5,3975
31/01/2014,14,Albion Street South,Friday,2014,1,January,5,1199
31/01/2014,14,Albion Street North,Friday,2014,1,January,5,1153
31/01/2014,15,Briggate,Friday,2014,1,January,5,2522
31/01/2014,15,Briggate at McDonalds ,Friday,2014,1,January,5,1530
31/01/2014,15,Commercial Street at Lush,Friday,2014,1,January,5,1509
31/01/2014,15,Commercial Street at Barratts,Friday,2014,1,January,5,2142
31/01/2014,15,Headrow,Friday,2014,1,January,5,1158
31/01/2014,15,Dortmund Square ,Friday,2014,1,January,5,3863
31/01/2014,15,Albion Street South,Friday,2014,1,January,5,879
31/01/2014,15,Albion Street North,Friday,2014,1,January,5,857
31/01/2014,16,Briggate,Friday,2014,1,January,5,2404
31/01/2014,16,Briggate at McDonalds ,Friday,2014,1,January,5,1260
31/01/2014,16,Commercial Street at Lush,Friday,2014,1,January,5,1021
31/01/2014,16,Commercial Street at Barratts,Friday,2014,1,January,5,1525
31/01/2014,16,Headrow,Friday,2014,1,January,5,970
31/01/2014,16,Dortmund Square ,Friday,2014,1,January,5,3227
31/01/2014,16,Albion Street South,Friday,2014,1,January,5,785
31/01/2014,16,Albion Street North,Friday,2014,1,January,5,662
31/01/2014,17,Briggate,Friday,2014,1,January,5,1874
31/01/2014,17,Briggate at McDonalds ,Friday,2014,1,January,5,1138
31/01/2014,17,Commercial Street at Lush,Friday,2014,1,January,5,758
31/01/2014,17,Commercial Street at Barratts,Friday,2014,1,January,5,922
31/01/2014,17,Headrow,Friday,2014,1,January,5,763
31/01/2014,17,Dortmund Square ,Friday,2014,1,January,5,2346
31/01/2014,17,Albion Street South,Friday,2014,1,January,5,1489
31/01/2014,17,Albion Street North,Friday,2014,1,January,5,619
31/01/2014,18,Briggate,Friday,2014,1,January,5,1407
31/01/2014,18,Briggate at McDonalds ,Friday,2014,1,January,5,759
31/01/2014,18,Commercial Street at Lush,Friday,2014,1,January,5,320
31/01/2014,18,Commercial Street at Barratts,Friday,2014,1,January,5,420
31/01/2014,18,Headrow,Friday,2014,1,January,5,504
31/01/2014,18,Dortmund Square ,Friday,2014,1,January,5,1308
31/01/2014,18,Albion Street South,Friday,2014,1,January,5,878
31/01/2014,18,Albion Street North,Friday,2014,1,January,5,268
31/01/2014,19,Briggate,Friday,2014,1,January,5,899
31/01/2014,19,Briggate at McDonalds ,Friday,2014,1,January,5,490
31/01/2014,19,Commercial Street at Lush,Friday,2014,1,January,5,196
31/01/2014,19,Commercial Street at Barratts,Friday,2014,1,January,5,304
31/01/2014,19,Headrow,Friday,2014,1,January,5,432
31/01/2014,19,Dortmund Square ,Friday,2014,1,January,5,1001
31/01/2014,19,Albion Street South,Friday,2014,1,January,5,766
31/01/2014,19,Albion Street North,Friday,2014,1,January,5,136
31/01/2014,20,Briggate,Friday,2014,1,January,5,740
31/01/2014,20,Briggate at McDonalds ,Friday,2014,1,January,5,375
31/01/2014,20,Commercial Street at Lush,Friday,2014,1,January,5,146
31/01/2014,20,Commercial Street at Barratts,Friday,2014,1,January,5,238
31/01/2014,20,Headrow,Friday,2014,1,January,5,286
31/01/2014,20,Dortmund Square ,Friday,2014,1,January,5,663
31/01/2014,20,Albion Street South,Friday,2014,1,January,5,650
31/01/2014,20,Albion Street North,Friday,2014,1,January,5,156
31/01/2014,21,Briggate,Friday,2014,1,January,5,564
31/01/2014,21,Briggate at McDonalds ,Friday,2014,1,January,5,216
31/01/2014,21,Commercial Street at Lush,Friday,2014,1,January,5,156
31/01/2014,21,Commercial Street at Barratts,Friday,2014,1,January,5,234
31/01/2014,21,Headrow,Friday,2014,1,January,5,270
31/01/2014,21,Dortmund Square ,Friday,2014,1,January,5,397
31/01/2014,21,Albion Street South,Friday,2014,1,January,5,468
31/01/2014,21,Albion Street North,Friday,2014,1,January,5,179
31/01/2014,22,Briggate,Friday,2014,1,January,5,662
31/01/2014,22,Briggate at McDonalds ,Friday,2014,1,January,5,360
31/01/2014,22,Commercial Street at Lush,Friday,2014,1,January,5,101
31/01/2014,22,Commercial Street at Barratts,Friday,2014,1,January,5,161
31/01/2014,22,Headrow,Friday,2014,1,January,5,252
31/01/2014,22,Dortmund Square ,Friday,2014,1,January,5,372
31/01/2014,22,Albion Street South,Friday,2014,1,January,5,473
31/01/2014,22,Albion Street North,Friday,2014,1,January,5,199
31/01/2014,23,Briggate,Friday,2014,1,January,5,954
31/01/2014,23,Briggate at McDonalds ,Friday,2014,1,January,5,393
31/01/2014,23,Commercial Street at Lush,Friday,2014,1,January,5,126
31/01/2014,23,Commercial Street at Barratts,Friday,2014,1,January,5,156
31/01/2014,23,Headrow,Friday,2014,1,January,5,248
31/01/2014,23,Dortmund Square ,Friday,2014,1,January,5,216
31/01/2014,23,Albion Street South,Friday,2014,1,January,5,353
31/01/2014,23,Albion Street North,Friday,2014,1,January,5,167
01/02/2014,0,Briggate,Saturday,2014,1,January,5,487
01/02/2014,0,Briggate at McDonalds ,Saturday,2014,1,January,5,332
01/02/2014,0,Commercial Street at Lush,Saturday,2014,1,January,5,171
01/02/2014,0,Commercial Street at Barratts,Saturday,2014,1,January,5,145
01/02/2014,0,Headrow,Saturday,2014,1,January,5,151
01/02/2014,0,Dortmund Square ,Saturday,2014,1,January,5,162
01/02/2014,0,Albion Street South,Saturday,2014,1,January,5,134
01/02/2014,0,Albion Street North,Saturday,2014,1,January,5,115
01/02/2014,1,Briggate,Saturday,2014,1,January,5,383
01/02/2014,1,Briggate at McDonalds ,Saturday,2014,1,January,5,211
01/02/2014,1,Commercial Street at Lush,Saturday,2014,1,January,5,38
01/02/2014,1,Commercial Street at Barratts,Saturday,2014,1,January,5,88
01/02/2014,1,Headrow,Saturday,2014,1,January,5,75
01/02/2014,1,Dortmund Square ,Saturday,2014,1,January,5,95
01/02/2014,1,Albion Street South,Saturday,2014,1,January,5,109
01/02/2014,1,Albion Street North,Saturday,2014,1,January,5,41
01/02/2014,2,Briggate,Saturday,2014,1,January,5,440
01/02/2014,2,Briggate at McDonalds ,Saturday,2014,1,January,5,178
01/02/2014,2,Commercial Street at Lush,Saturday,2014,1,January,5,28
01/02/2014,2,Commercial Street at Barratts,Saturday,2014,1,January,5,49
01/02/2014,2,Headrow,Saturday,2014,1,January,5,85
01/02/2014,2,Dortmund Square ,Saturday,2014,1,January,5,72
01/02/2014,2,Albion Street South,Saturday,2014,1,January,5,91
01/02/2014,2,Albion Street North,Saturday,2014,1,January,5,39
01/02/2014,3,Briggate,Saturday,2014,1,January,5,390
01/02/2014,3,Briggate at McDonalds ,Saturday,2014,1,January,5,185
01/02/2014,3,Commercial Street at Lush,Saturday,2014,1,January,5,39
01/02/2014,3,Commercial Street at Barratts,Saturday,2014,1,January,5,61
01/02/2014,3,Headrow,Saturday,2014,1,January,5,46
01/02/2014,3,Dortmund Square ,Saturday,2014,1,January,5,44
01/02/2014,3,Albion Street South,Saturday,2014,1,January,5,43
01/02/2014,3,Albion Street North,Saturday,2014,1,January,5,21
01/02/2014,4,Briggate,Saturday,2014,1,January,5,395
01/02/2014,4,Briggate at McDonalds ,Saturday,2014,1,January,5,100
01/02/2014,4,Commercial Street at Lush,Saturday,2014,1,January,5,30
01/02/2014,4,Commercial Street at Barratts,Saturday,2014,1,January,5,74
01/02/2014,4,Headrow,Saturday,2014,1,January,5,40
01/02/2014,4,Dortmund Square ,Saturday,2014,1,January,5,6
01/02/2014,4,Albion Street South,Saturday,2014,1,January,5,14
01/02/2014,4,Albion Street North,Saturday,2014,1,January,5,7
01/02/2014,5,Briggate,Saturday,2014,1,January,5,270
01/02/2014,5,Briggate at McDonalds ,Saturday,2014,1,January,5,88
01/02/2014,5,Commercial Street at Lush,Saturday,2014,1,January,5,42
01/02/2014,5,Commercial Street at Barratts,Saturday,2014,1,January,5,57
01/02/2014,5,Headrow,Saturday,2014,1,January,5,33
01/02/2014,5,Dortmund Square ,Saturday,2014,1,January,5,16
01/02/2014,5,Albion Street South,Saturday,2014,1,January,5,25
01/02/2014,5,Albion Street North,Saturday,2014,1,January,5,27
01/02/2014,6,Briggate,Saturday,2014,1,January,5,218
01/02/2014,6,Briggate at McDonalds ,Saturday,2014,1,January,5,77
01/02/2014,6,Commercial Street at Lush,Saturday,2014,1,January,5,29
01/02/2014,6,Commercial Street at Barratts,Saturday,2014,1,January,5,64
01/02/2014,6,Headrow,Saturday,2014,1,January,5,18
01/02/2014,6,Dortmund Square ,Saturday,2014,1,January,5,16
01/02/2014,6,Albion Street South,Saturday,2014,1,January,5,42
01/02/2014,6,Albion Street North,Saturday,2014,1,January,5,26
01/02/2014,7,Briggate,Saturday,2014,1,January,5,214
01/02/2014,7,Briggate at McDonalds ,Saturday,2014,1,January,5,102
01/02/2014,7,Commercial Street at Lush,Saturday,2014,1,January,5,92
01/02/2014,7,Commercial Street at Barratts,Saturday,2014,1,January,5,120
01/02/2014,7,Headrow,Saturday,2014,1,January,5,53
01/02/2014,7,Dortmund Square ,Saturday,2014,1,January,5,49
01/02/2014,7,Albion Street South,Saturday,2014,1,January,5,78
01/02/2014,7,Albion Street North,Saturday,2014,1,January,5,39
01/02/2014,8,Briggate,Saturday,2014,1,January,5,373
01/02/2014,8,Briggate at McDonalds ,Saturday,2014,1,January,5,265
01/02/2014,8,Commercial Street at Lush,Saturday,2014,1,January,5,304
01/02/2014,8,Commercial Street at Barratts,Saturday,2014,1,January,5,259
01/02/2014,8,Headrow,Saturday,2014,1,January,5,152
01/02/2014,8,Dortmund Square ,Saturday,2014,1,January,5,264
01/02/2014,8,Albion Street South,Saturday,2014,1,January,5,203
01/02/2014,8,Albion Street North,Saturday,2014,1,January,5,210
01/02/2014,9,Briggate,Saturday,2014,1,January,5,829
01/02/2014,9,Briggate at McDonalds ,Saturday,2014,1,January,5,488
01/02/2014,9,Commercial Street at Lush,Saturday,2014,1,January,5,658
01/02/2014,9,Commercial Street at Barratts,Saturday,2014,1,January,5,495
01/02/2014,9,Headrow,Saturday,2014,1,January,5,412
01/02/2014,9,Dortmund Square ,Saturday,2014,1,January,5,578
01/02/2014,9,Albion Street South,Saturday,2014,1,January,5,527
01/02/2014,9,Albion Street North,Saturday,2014,1,January,5,199
01/02/2014,10,Briggate,Saturday,2014,1,January,5,837
01/02/2014,10,Briggate at McDonalds ,Saturday,2014,1,January,5,912
01/02/2014,10,Commercial Street at Lush,Saturday,2014,1,January,5,1336
01/02/2014,10,Commercial Street at Barratts,Saturday,2014,1,January,5,888
01/02/2014,10,Headrow,Saturday,2014,1,January,5,856
01/02/2014,10,Dortmund Square ,Saturday,2014,1,January,5,1148
01/02/2014,10,Albion Street South,Saturday,2014,1,January,5,639
01/02/2014,10,Albion Street North,Saturday,2014,1,January,5,1110
01/02/2014,11,Briggate,Saturday,2014,1,January,5,3477
01/02/2014,11,Briggate at McDonalds ,Saturday,2014,1,January,5,1576
01/02/2014,11,Commercial Street at Lush,Saturday,2014,1,January,5,2026
01/02/2014,11,Commercial Street at Barratts,Saturday,2014,1,January,5,1498
01/02/2014,11,Headrow,Saturday,2014,1,January,5,1337
01/02/2014,11,Dortmund Square ,Saturday,2014,1,January,5,2150
01/02/2014,11,Albion Street South,Saturday,2014,1,January,5,2418
01/02/2014,11,Albion Street North,Saturday,2014,1,January,5,3232
01/02/2014,12,Briggate,Saturday,2014,1,January,5,6521
01/02/2014,12,Briggate at McDonalds ,Saturday,2014,1,January,5,2191
01/02/2014,12,Commercial Street at Lush,Saturday,2014,1,January,5,2901
01/02/2014,12,Commercial Street at Barratts,Saturday,2014,1,January,5,2432
01/02/2014,12,Headrow,Saturday,2014,1,January,5,1909
01/02/2014,12,Dortmund Square ,Saturday,2014,1,January,5,3359
01/02/2014,12,Albion Street South,Saturday,2014,1,January,5,3414
01/02/2014,12,Albion Street North,Saturday,2014,1,January,5,2447
01/02/2014,13,Briggate,Saturday,2014,1,January,5,6658
01/02/2014,13,Briggate at McDonalds ,Saturday,2014,1,January,5,2639
01/02/2014,13,Commercial Street at Lush,Saturday,2014,1,January,5,3666
01/02/2014,13,Commercial Street at Barratts,Saturday,2014,1,January,5,3159
01/02/2014,13,Headrow,Saturday,2014,1,January,5,2364
01/02/2014,13,Dortmund Square ,Saturday,2014,1,January,5,4662
01/02/2014,13,Albion Street South,Saturday,2014,1,January,5,3998
01/02/2014,13,Albion Street North,Saturday,2014,1,January,5,2808
01/02/2014,14,Briggate,Saturday,2014,1,January,5,6008
01/02/2014,14,Briggate at McDonalds ,Saturday,2014,1,January,5,2501
01/02/2014,14,Commercial Street at Lush,Saturday,2014,1,January,5,3789
01/02/2014,14,Commercial Street at Barratts,Saturday,2014,1,January,5,2811
01/02/2014,14,Headrow,Saturday,2014,1,January,5,2573
01/02/2014,14,Dortmund Square ,Saturday,2014,1,January,5,5851
01/02/2014,14,Albion Street South,Saturday,2014,1,January,5,4636
01/02/2014,14,Albion Street North,Saturday,2014,1,January,5,2855
01/02/2014,15,Briggate,Saturday,2014,1,January,5,6412
01/02/2014,15,Briggate at McDonalds ,Saturday,2014,1,January,5,2674
01/02/2014,15,Commercial Street at Lush,Saturday,2014,1,January,5,3870
01/02/2014,15,Commercial Street at Barratts,Saturday,2014,1,January,5,3046
01/02/2014,15,Headrow,Saturday,2014,1,January,5,2552
01/02/2014,15,Dortmund Square ,Saturday,2014,1,January,5,5804
01/02/2014,15,Albion Street South,Saturday,2014,1,January,5,4598
01/02/2014,15,Albion Street North,Saturday,2014,1,January,5,2868
01/02/2014,16,Briggate,Saturday,2014,1,January,5,5513
01/02/2014,16,Briggate at McDonalds ,Saturday,2014,1,January,5,2239
01/02/2014,16,Commercial Street at Lush,Saturday,2014,1,January,5,3000
01/02/2014,16,Commercial Street at Barratts,Saturday,2014,1,January,5,2093
01/02/2014,16,Headrow,Saturday,2014,1,January,5,2085
01/02/2014,16,Dortmund Square ,Saturday,2014,1,January,5,4569
01/02/2014,16,Albion Street South,Saturday,2014,1,January,5,4861
01/02/2014,16,Albion Street North,Saturday,2014,1,January,5,2180
01/02/2014,17,Briggate,Saturday,2014,1,January,5,4221
01/02/2014,17,Briggate at McDonalds ,Saturday,2014,1,January,5,1690
01/02/2014,17,Commercial Street at Lush,Saturday,2014,1,January,5,1035
01/02/2014,17,Commercial Street at Barratts,Saturday,2014,1,January,5,861
01/02/2014,17,Headrow,Saturday,2014,1,January,5,1320
01/02/2014,17,Dortmund Square ,Saturday,2014,1,January,5,2769
01/02/2014,17,Albion Street South,Saturday,2014,1,January,5,2676
01/02/2014,17,Albion Street North,Saturday,2014,1,January,5,724
01/02/2014,18,Briggate,Saturday,2014,1,January,5,2457
01/02/2014,18,Briggate at McDonalds ,Saturday,2014,1,January,5,915
01/02/2014,18,Commercial Street at Lush,Saturday,2014,1,January,5,348
01/02/2014,18,Commercial Street at Barratts,Saturday,2014,1,January,5,285
01/02/2014,18,Headrow,Saturday,2014,1,January,5,616
01/02/2014,18,Dortmund Square ,Saturday,2014,1,January,5,1432
01/02/2014,18,Albion Street South,Saturday,2014,1,January,5,1149
01/02/2014,18,Albion Street North,Saturday,2014,1,January,5,335
01/02/2014,19,Briggate,Saturday,2014,1,January,5,1414
01/02/2014,19,Briggate at McDonalds ,Saturday,2014,1,January,5,500
01/02/2014,19,Commercial Street at Lush,Saturday,2014,1,January,5,211
01/02/2014,19,Commercial Street at Barratts,Saturday,2014,1,January,5,176
01/02/2014,19,Headrow,Saturday,2014,1,January,5,420
01/02/2014,19,Dortmund Square ,Saturday,2014,1,January,5,913
01/02/2014,19,Albion Street South,Saturday,2014,1,January,5,609
01/02/2014,19,Albion Street North,Saturday,2014,1,January,5,206
01/02/2014,20,Briggate,Saturday,2014,1,January,5,930
01/02/2014,20,Briggate at McDonalds ,Saturday,2014,1,January,5,418
01/02/2014,20,Commercial Street at Lush,Saturday,2014,1,January,5,183
01/02/2014,20,Commercial Street at Barratts,Saturday,2014,1,January,5,209
01/02/2014,20,Headrow,Saturday,2014,1,January,5,279
01/02/2014,20,Dortmund Square ,Saturday,2014,1,January,5,521
01/02/2014,20,Albion Street South,Saturday,2014,1,January,5,422
01/02/2014,20,Albion Street North,Saturday,2014,1,January,5,298
01/02/2014,21,Briggate,Saturday,2014,1,January,5,817
01/02/2014,21,Briggate at McDonalds ,Saturday,2014,1,January,5,357
01/02/2014,21,Commercial Street at Lush,Saturday,2014,1,January,5,151
01/02/2014,21,Commercial Street at Barratts,Saturday,2014,1,January,5,153
01/02/2014,21,Headrow,Saturday,2014,1,January,5,252
01/02/2014,21,Dortmund Square ,Saturday,2014,1,January,5,379
01/02/2014,21,Albion Street South,Saturday,2014,1,January,5,244
01/02/2014,21,Albion Street North,Saturday,2014,1,January,5,222
01/02/2014,22,Briggate,Saturday,2014,1,January,5,896
01/02/2014,22,Briggate at McDonalds ,Saturday,2014,1,January,5,427
01/02/2014,22,Commercial Street at Lush,Saturday,2014,1,January,5,190
01/02/2014,22,Commercial Street at Barratts,Saturday,2014,1,January,5,110
01/02/2014,22,Headrow,Saturday,2014,1,January,5,260
01/02/2014,22,Dortmund Square ,Saturday,2014,1,January,5,387
01/02/2014,22,Albion Street South,Saturday,2014,1,January,5,252
01/02/2014,22,Albion Street North,Saturday,2014,1,January,5,251
01/02/2014,23,Briggate,Saturday,2014,1,January,5,935
01/02/2014,23,Briggate at McDonalds ,Saturday,2014,1,January,5,349
01/02/2014,23,Commercial Street at Lush,Saturday,2014,1,January,5,125
01/02/2014,23,Commercial Street at Barratts,Saturday,2014,1,January,5,156
01/02/2014,23,Headrow,Saturday,2014,1,January,5,233
01/02/2014,23,Dortmund Square ,Saturday,2014,1,January,5,231
01/02/2014,23,Albion Street South,Saturday,2014,1,January,5,219
01/02/2014,23,Albion Street North,Saturday,2014,1,January,5,163
02/02/2014,0,Briggate,Sunday,2014,1,January,5,742
02/02/2014,0,Briggate at McDonalds ,Sunday,2014,1,January,5,431
02/02/2014,0,Commercial Street at Lush,Sunday,2014,1,January,5,115
02/02/2014,0,Commercial Street at Barratts,Sunday,2014,1,January,5,148
02/02/2014,0,Headrow,Sunday,2014,1,January,5,196
02/02/2014,0,Dortmund Square ,Sunday,2014,1,January,5,140
02/02/2014,0,Albion Street South,Sunday,2014,1,January,5,36
02/02/2014,0,Albion Street North,Sunday,2014,1,January,5,34
02/02/2014,1,Briggate,Sunday,2014,1,January,5,677
02/02/2014,1,Briggate at McDonalds ,Sunday,2014,1,January,5,446
02/02/2014,1,Commercial Street at Lush,Sunday,2014,1,January,5,84
02/02/2014,1,Commercial Street at Barratts,Sunday,2014,1,January,5,134
02/02/2014,1,Headrow,Sunday,2014,1,January,5,152
02/02/2014,1,Dortmund Square ,Sunday,2014,1,January,5,97
02/02/2014,1,Albion Street South,Sunday,2014,1,January,5,117
02/02/2014,1,Albion Street North,Sunday,2014,1,January,5,159
02/02/2014,2,Briggate,Sunday,2014,1,January,5,665
02/02/2014,2,Briggate at McDonalds ,Sunday,2014,1,January,5,324
02/02/2014,2,Commercial Street at Lush,Sunday,2014,1,January,5,92
02/02/2014,2,Commercial Street at Barratts,Sunday,2014,1,January,5,100
02/02/2014,2,Headrow,Sunday,2014,1,January,5,117
02/02/2014,2,Dortmund Square ,Sunday,2014,1,January,5,91
02/02/2014,2,Albion Street South,Sunday,2014,1,January,5,124
02/02/2014,2,Albion Street North,Sunday,2014,1,January,5,121
02/02/2014,3,Briggate,Sunday,2014,1,January,5,577
02/02/2014,3,Briggate at McDonalds ,Sunday,2014,1,January,5,315
02/02/2014,3,Commercial Street at Lush,Sunday,2014,1,January,5,24
02/02/2014,3,Commercial Street at Barratts,Sunday,2014,1,January,5,53
02/02/2014,3,Headrow,Sunday,2014,1,January,5,69
02/02/2014,3,Dortmund Square ,Sunday,2014,1,January,5,46
02/02/2014,3,Albion Street South,Sunday,2014,1,January,5,80
02/02/2014,3,Albion Street North,Sunday,2014,1,January,5,90
02/02/2014,4,Briggate,Sunday,2014,1,January,5,500
02/02/2014,4,Briggate at McDonalds ,Sunday,2014,1,January,5,181
02/02/2014,4,Commercial Street at Lush,Sunday,2014,1,January,5,24
02/02/2014,4,Commercial Street at Barratts,Sunday,2014,1,January,5,69
02/02/2014,4,Headrow,Sunday,2014,1,January,5,45
02/02/2014,4,Dortmund Square ,Sunday,2014,1,January,5,4
02/02/2014,4,Albion Street South,Sunday,2014,1,January,5,33
02/02/2014,4,Albion Street North,Sunday,2014,1,January,5,24
02/02/2014,5,Briggate,Sunday,2014,1,January,5,348
02/02/2014,5,Briggate at McDonalds ,Sunday,2014,1,January,5,73
02/02/2014,5,Commercial Street at Lush,Sunday,2014,1,January,5,6
02/02/2014,5,Commercial Street at Barratts,Sunday,2014,1,January,5,8
02/02/2014,5,Headrow,Sunday,2014,1,January,5,25
02/02/2014,5,Dortmund Square ,Sunday,2014,1,January,5,0
02/02/2014,5,Albion Street South,Sunday,2014,1,January,5,23
02/02/2014,5,Albion Street North,Sunday,2014,1,January,5,13
02/02/2014,6,Briggate,Sunday,2014,1,January,5,178
02/02/2014,6,Briggate at McDonalds ,Sunday,2014,1,January,5,65
02/02/2014,6,Commercial Street at Lush,Sunday,2014,1,January,5,8
02/02/2014,6,Commercial Street at Barratts,Sunday,2014,1,January,5,13
02/02/2014,6,Headrow,Sunday,2014,1,January,5,19
02/02/2014,6,Dortmund Square ,Sunday,2014,1,January,5,0
02/02/2014,6,Albion Street South,Sunday,2014,1,January,5,29
02/02/2014,6,Albion Street North,Sunday,2014,1,January,5,10
02/02/2014,7,Briggate,Sunday,2014,1,January,5,120
02/02/2014,7,Briggate at McDonalds ,Sunday,2014,1,January,5,72
02/02/2014,7,Commercial Street at Lush,Sunday,2014,1,January,5,34
02/02/2014,7,Commercial Street at Barratts,Sunday,2014,1,January,5,46
02/02/2014,7,Headrow,Sunday,2014,1,January,5,25
02/02/2014,7,Dortmund Square ,Sunday,2014,1,January,5,0
02/02/2014,7,Albion Street South,Sunday,2014,1,January,5,27
02/02/2014,7,Albion Street North,Sunday,2014,1,January,5,10
02/02/2014,8,Briggate,Sunday,2014,1,January,5,107
02/02/2014,8,Briggate at McDonalds ,Sunday,2014,1,January,5,211
02/02/2014,8,Commercial Street at Lush,Sunday,2014,1,January,5,52
02/02/2014,8,Commercial Street at Barratts,Sunday,2014,1,January,5,52
02/02/2014,8,Headrow,Sunday,2014,1,January,5,60
02/02/2014,8,Dortmund Square ,Sunday,2014,1,January,5,102
02/02/2014,8,Albion Street South,Sunday,2014,1,January,5,38
02/02/2014,8,Albion Street North,Sunday,2014,1,January,5,23
02/02/2014,9,Briggate,Sunday,2014,1,January,5,227
02/02/2014,9,Briggate at McDonalds ,Sunday,2014,1,January,5,343
02/02/2014,9,Commercial Street at Lush,Sunday,2014,1,January,5,114
02/02/2014,9,Commercial Street at Barratts,Sunday,2014,1,January,5,102
02/02/2014,9,Headrow,Sunday,2014,1,January,5,133
02/02/2014,9,Dortmund Square ,Sunday,2014,1,January,5,176
02/02/2014,9,Albion Street South,Sunday,2014,1,January,5,98
02/02/2014,9,Albion Street North,Sunday,2014,1,January,5,39
02/02/2014,10,Briggate,Sunday,2014,1,January,5,559
02/02/2014,10,Briggate at McDonalds ,Sunday,2014,1,January,5,548
02/02/2014,10,Commercial Street at Lush,Sunday,2014,1,January,5,321
02/02/2014,10,Commercial Street at Barratts,Sunday,2014,1,January,5,188
02/02/2014,10,Headrow,Sunday,2014,1,January,5,408
02/02/2014,10,Dortmund Square ,Sunday,2014,1,January,5,612
02/02/2014,10,Albion Street South,Sunday,2014,1,January,5,405
02/02/2014,10,Albion Street North,Sunday,2014,1,January,5,499
02/02/2014,11,Briggate,Sunday,2014,1,January,5,1376
02/02/2014,11,Briggate at McDonalds ,Sunday,2014,1,January,5,850
02/02/2014,11,Commercial Street at Lush,Sunday,2014,1,January,5,989
02/02/2014,11,Commercial Street at Barratts,Sunday,2014,1,January,5,776
02/02/2014,11,Headrow,Sunday,2014,1,January,5,736
02/02/2014,11,Dortmund Square ,Sunday,2014,1,January,5,1240
02/02/2014,11,Albion Street South,Sunday,2014,1,January,5,898
02/02/2014,11,Albion Street North,Sunday,2014,1,January,5,1609
02/02/2014,12,Briggate,Sunday,2014,1,January,5,2821
02/02/2014,12,Briggate at McDonalds ,Sunday,2014,1,January,5,1746
02/02/2014,12,Commercial Street at Lush,Sunday,2014,1,January,5,1505
02/02/2014,12,Commercial Street at Barratts,Sunday,2014,1,January,5,1272
02/02/2014,12,Headrow,Sunday,2014,1,January,5,1083
02/02/2014,12,Dortmund Square ,Sunday,2014,1,January,5,2044
02/02/2014,12,Albion Street South,Sunday,2014,1,January,5,1380
02/02/2014,12,Albion Street North,Sunday,2014,1,January,5,1469
02/02/2014,13,Briggate,Sunday,2014,1,January,5,2856
02/02/2014,13,Briggate at McDonalds ,Sunday,2014,1,January,5,1749
02/02/2014,13,Commercial Street at Lush,Sunday,2014,1,January,5,1917
02/02/2014,13,Commercial Street at Barratts,Sunday,2014,1,January,5,1646
02/02/2014,13,Headrow,Sunday,2014,1,January,5,1368
02/02/2014,13,Dortmund Square ,Sunday,2014,1,January,5,2665
02/02/2014,13,Albion Street South,Sunday,2014,1,January,5,1759
02/02/2014,13,Albion Street North,Sunday,2014,1,January,5,1460
02/02/2014,14,Briggate,Sunday,2014,1,January,5,2798
02/02/2014,14,Briggate at McDonalds ,Sunday,2014,1,January,5,1285
02/02/2014,14,Commercial Street at Lush,Sunday,2014,1,January,5,1978
02/02/2014,14,Commercial Street at Barratts,Sunday,2014,1,January,5,1664
02/02/2014,14,Headrow,Sunday,2014,1,January,5,1488
02/02/2014,14,Dortmund Square ,Sunday,2014,1,January,5,3569
02/02/2014,14,Albion Street South,Sunday,2014,1,January,5,1986
02/02/2014,14,Albion Street North,Sunday,2014,1,January,5,1563
02/02/2014,15,Briggate,Sunday,2014,1,January,5,2882
02/02/2014,15,Briggate at McDonalds ,Sunday,2014,1,January,5,1350
02/02/2014,15,Commercial Street at Lush,Sunday,2014,1,January,5,1876
02/02/2014,15,Commercial Street at Barratts,Sunday,2014,1,January,5,1441
02/02/2014,15,Headrow,Sunday,2014,1,January,5,1362
02/02/2014,15,Dortmund Square ,Sunday,2014,1,January,5,3697
02/02/2014,15,Albion Street South,Sunday,2014,1,January,5,1624
